"date","site","transect","site_type","plant_species","total_interaction","order","family","genus","lowest_taxa"
2024-07-29,"WUP","T4","reference","Galium album",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Coleoptera","Coccinellidae","Coccinula","Coccinellidae_Coccinula_quatuordecimpustulata"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T1","reference","Galium boreale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T1","reference","Galium boreale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T1","reference","Galium boreale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T1","reference","Galium boreale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T2","reference","Galium boreale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T2","reference","Galium boreale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T2","reference","Peucedanum officinale",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis"
2024-07-21,"DES","T1","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-21,"DES","T1","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T1","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-21,"DES","T1","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-21,"DES","T1","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T1","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-24,"HLI","T3","reference","Plantago lanceolata",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Fanniidae",NA,"Fanniidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T2","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T2","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-21,"DES","T3","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T2","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T1","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-30,"WDG","T2","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T2","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T5","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T5","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-11,"WED","T5","young_restored","Cirsium arvense",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-20,"KOT","T1","young_restored","Knautia arvensis",1,"Diptera","Conopidae",NA,"Conopidae"
2024-07-20,"KOT","T1","young_restored","Pastinaca sativa",1,"Diptera","Syrphidae","Melanostoma","Syrphidae_Melanostoma"
2024-07-20,"KOT","T1","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-20,"KOT","T1","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T1","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T2","young_restored","Achillea millefolium",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-11,"WED","T2","young_restored","Achillea millefolium",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T2","young_restored","Leucanthemum vulgare",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T2","young_restored","Leucanthemum vulgare",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-11,"WED","T2","young_restored","Leucanthemum vulgare",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T2","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T2","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-24,"HLI","T5","reference","Galium album",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Fanniidae",NA,"Fanniidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-24,"HLI","T4","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-24,"HLI","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-24,"HLI","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-20,"KOT","T2","young_restored","Pastinaca sativa",1,"Diptera","Syrphidae","Trichopsomyia","Syrphidae_Trichopsomyia"
2024-07-20,"KOT","T3","young_restored","Galium album",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-20,"KOT","T4","young_restored","Pastinaca sativa",1,"Diptera","Syrphidae","Pipizella","Syrphidae_Pipizella"
2024-07-20,"KOT","T5","young_restored","Galium album",1,"Diptera","Pallopteridae",NA,"Pallopteridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-29,"WUP","T5","reference","Daucus carota",11,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-29,"WUP","T5","reference","Daucus carota",37,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T5","reference","Daucus carota",31,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-29,"WUP","T5","reference","Daucus carota",11,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Daucus carota",1,"Diptera","Syrphidae","Cheilosia","Syrphidae_Cheilosia"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Hymenoptera","Tenthredinidae",NA,"Tenthredinidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
